year,place,category,cnt
2022,단독주택,0,12024
2022,고속도로,0,856
2022,노상,0,43369
2022,백화점,0,130
2022,슈퍼마켓,0,355
2022,편의점,0,1863
2022,대형할인매장,0,73
2022,상점,0,5087
2022,시장_노점,0,1199
2022,숙박업소_목욕탕,0,1115
2022,유흥접객업소,0,16606
2022,사무실,0,26511
2022,공장,0,854
2022,공사장_광산,0,1447
2022,창고,0,81
2022,역_대합실,0,416
2022,지하철,0,60
2022,기타교통수단내,0,1286
2022,흥행장,0,170
2022,유원지,0,183
2022,학교,0,318
2022,금융기관,0,1329
2022,의료기관,0,1286
2022,종교기관,0,135
2022,산야,0,284
2022,해상,0,47
2022,부대,0,85
2022,구금장소,0,15
2022,공지,0,19
2022,주차장,0,1188
2022,공중화장실,0,4
2022,피씨방,0,237
2022,기타,0,197773
2022,아파트_연립다세대,0,2218
2022,단독주택,0,759
2022,고속도로,0,125
2022,노상,0,24087
2022,백화점,0,261
2022,슈퍼마켓,0,785
2022,편의점,0,1217
2022,대형할인매장,0,200
2022,상점,0,2317
2022,시장_노점,0,652
2022,숙박업소_목욕탕,0,291
2022,유흥접객업소,0,1455
2022,사무실,0,3878
2022,공장,0,249
2022,공사장_광산,0,179
2022,창고,0,74
2022,역_대합실,0,1897
2022,지하철,0,987
2022,기타교통수단내,0,2592
2022,흥행장,0,179
2022,유원지,0,1122
2022,학교,0,167
2022,금융기관,0,517
2022,의료기관,0,301
2022,종교기관,0,65
2022,산야,0,103
2022,해상,0,5
2022,부대,0,1
2022,구금장소,0,1
2022,공지,0,5
2022,주차장,0,1032
2022,공중화장실,0,1068
2022,피씨방,0,169
2022,기타,0,11262
2022,아파트_연립다세대,0,158
2022,단독주택,0,33
2022,고속도로,0,0
2022,노상,0,143
2022,백화점,0,5
2022,슈퍼마켓,0,5
2022,편의점,0,4
2022,대형할인매장,0,2
2022,상점,0,45
2022,시장_노점,0,18
2022,숙박업소_목욕탕,0,8
2022,유흥접객업소,0,39
2022,사무실,0,1329
2022,공장,0,41
2022,공사장_광산,0,31
2022,창고,0,0
2022,역_대합실,0,1
2022,지하철,0,0
2022,기타교통수단내,0,1
2022,흥행장,0,6
2022,유원지,0,4
2022,학교,0,19
2022,금융기관,0,45
2022,의료기관,0,12
2022,종교기관,0,16
2022,산야,0,12
2022,해상,0,1
2022,부대,0,2
2022,구금장소,0,0
2022,공지,0,1
2022,주차장,0,1
2022,공중화장실,0,0
2022,피씨방,0,2
2022,기타,0,1622
2022,아파트_연립다세대,0,3382
2022,단독주택,0,2049
2022,고속도로,0,9
2022,노상,0,2214
2022,백화점,0,20
2022,슈퍼마켓,0,46
2022,편의점,0,78
2022,대형할인매장,0,17
2022,상점,0,176
2022,시장_노점,0,115
2022,숙박업소_목욕탕,0,604
2022,유흥접객업소,0,252
2022,사무실,0,267
2022,공장,0,2
2022,공사장_광산,0,2
2022,창고,0,1
2022,역_대합실,0,436
2022,지하철,0,417
2022,기타교통수단내,0,183
2022,흥행장,0,7
2022,유원지,0,166
2022,학교,0,244
2022,금융기관,0,5
2022,의료기관,0,50
2022,종교기관,0,4
2022,산야,0,20
2022,해상,0,0
2022,부대,0,24
2022,구금장소,0,2
2022,공지,0,0
2022,주차장,0,46
2022,공중화장실,0,925
2022,피씨방,0,265
2022,기타,0,10622
2022,아파트_연립다세대,0,247
2022,단독주택,0,525
2022,고속도로,0,0
2022,노상,0,80
2022,백화점,0,1
2022,슈퍼마켓,0,3
2022,편의점,0,2
2022,대형할인매장,0,0
2022,상점,0,81
2022,시장_노점,0,42
2022,숙박업소_목욕탕,0,29
2022,유흥접객업소,0,236
2022,사무실,0,904
2022,공장,0,11
2022,공사장_광산,0,1
2022,창고,0,29
2022,역_대합실,0,1
2022,지하철,0,0
2022,기타교통수단내,0,1
2022,흥행장,0,23
2022,유원지,0,41
2022,학교,0,0
2022,금융기관,0,1
2022,의료기관,0,0
2022,종교기관,0,1
2022,산야,0,4
2022,해상,0,0
2022,부대,0,8
2022,구금장소,0,0
2022,공지,0,0
2022,주차장,0,2
2022,공중화장실,0,0
2022,피씨방,0,117
2022,기타,0,2073
2022,아파트_연립다세대,0,1407
2022,단독주택,0,943
2022,고속도로,0,23
2022,노상,0,4222
2022,백화점,0,40
2022,슈퍼마켓,0,337
2022,편의점,0,1331
2022,대형할인매장,0,52
2022,상점,0,2166
2022,시장_노점,0,810
2022,숙박업소_목욕탕,0,549
2022,유흥접객업소,0,5888
2022,사무실,0,6552
2022,공장,0,519
2022,공사장_광산,0,285
2022,창고,0,30
2022,역_대합실,0,159
2022,지하철,0,22
2022,기타교통수단내,0,419
2022,흥행장,0,43
2022,유원지,0,93
2022,학교,0,70
2022,금융기관,0,550
2022,의료기관,0,539
2022,종교기관,0,64
2022,산야,0,81
2022,해상,0,12
2022,부대,0,5
2022,구금장소,0,0
2022,공지,0,3
2022,주차장,0,183
2022,공중화장실,0,4
2022,피씨방,0,83
2022,기타,0,21131
2022,아파트_연립다세대,0,1209
2022,단독주택,0,1938
2022,고속도로,0,6
2022,노상,0,1880
2022,백화점,0,0
2022,슈퍼마켓,0,2
2022,편의점,0,20
2022,대형할인매장,0,0
2022,상점,0,70
2022,시장_노점,0,31
2022,숙박업소_목욕탕,0,920
2022,유흥접객업소,0,314
2022,사무실,0,173
2022,공장,0,46
2022,공사장_광산,0,0
2022,창고,0,4
2022,역_대합실,0,52
2022,지하철,0,4
2022,기타교통수단내,0,112
2022,흥행장,0,4
2022,유원지,0,19
2022,학교,0,6
2022,금융기관,0,151
2022,의료기관,0,243
2022,종교기관,0,2
2022,산야,0,402
2022,해상,0,5
2022,부대,0,2
2022,구금장소,0,0
2022,공지,0,6
2022,주차장,0,102
2022,공중화장실,0,30
2022,피씨방,0,10
2022,기타,0,2568
2022,아파트_연립다세대,0,958
2022,단독주택,0,423
2022,고속도로,0,2
2022,노상,0,1337
2022,백화점,0,0
2022,슈퍼마켓,0,33
2022,편의점,0,54
2022,대형할인매장,0,1
2022,상점,0,851
2022,시장_노점,0,419
2022,숙박업소_목욕탕,0,159
2022,유흥접객업소,0,7441
2022,사무실,0,671
2022,공장,0,48
2022,공사장_광산,0,1
2022,창고,0,7
2022,역_대합실,0,15
2022,지하철,0,0
2022,기타교통수단내,0,4
2022,흥행장,0,70
2022,유원지,0,47
2022,학교,0,9
2022,금융기관,0,4
2022,의료기관,0,977
2022,종교기관,0,13
2022,산야,0,113
2022,해상,0,0
2022,부대,0,0
2022,구금장소,0,0
2022,공지,0,2
2022,주차장,0,19
2022,공중화장실,0,1
2022,피씨방,0,150
2022,기타,0,3920
2022,아파트_연립다세대,0,12
2022,단독주택,0,19
2022,고속도로,0,2
2022,노상,0,628
2022,백화점,0,0
2022,슈퍼마켓,0,0
2022,편의점,0,0
2022,대형할인매장,0,1
2022,상점,0,33
2022,시장_노점,0,8
2022,숙박업소_목욕탕,0,6
2022,유흥접객업소,0,4
2022,사무실,0,111
2022,공장,0,581
2022,공사장_광산,0,270
2022,창고,0,17
2022,역_대합실,0,12
2022,지하철,0,0
2022,기타교통수단내,0,146
2022,흥행장,0,8
2022,유원지,0,5
2022,학교,0,3
2022,금융기관,0,0
2022,의료기관,0,9
2022,종교기관,0,0
2022,산야,0,204
2022,해상,0,183
2022,부대,0,0
2022,구금장소,0,0
2022,공지,0,15
2022,주차장,0,2
2022,공중화장실,0,0
2022,피씨방,0,0
2022,기타,0,1198
2022,아파트_연립다세대,0,106
2022,단독주택,0,37
2022,고속도로,0,7471
2022,노상,0,230183
2022,백화점,0,0
2022,슈퍼마켓,0,2
2022,편의점,0,3
2022,대형할인매장,0,0
2022,상점,0,48
2022,시장_노점,0,53
2022,숙박업소_목욕탕,0,7
2022,유흥접객업소,0,14
2022,사무실,0,76
2022,공장,0,10
2022,공사장_광산,0,21
2022,창고,0,1
2022,역_대합실,0,10
2022,지하철,0,4
2022,기타교통수단내,0,62
2022,흥행장,0,3
2022,유원지,0,6
2022,학교,0,6
2022,금융기관,0,0
2022,의료기관,0,7
2022,종교기관,0,1
2022,산야,0,51
2022,해상,0,64
2022,부대,0,0
2022,구금장소,0,0
2022,공지,0,3
2022,주차장,0,692
2022,공중화장실,0,0
2022,피씨방,0,0
2022,기타,0,2088
2022,아파트_연립다세대,0,2
2022,단독주택,0,1
2022,고속도로,0,1
2022,노상,0,26
2022,백화점,0,0
2022,슈퍼마켓,0,0
2022,편의점,0,3
2022,대형할인매장,0,0
2022,상점,0,5
2022,시장_노점,0,2
2022,숙박업소_목욕탕,0,2
2022,유흥접객업소,0,37
2022,사무실,0,124
2022,공장,0,14
2022,공사장_광산,0,6
2022,창고,0,0
2022,역_대합실,0,0
2022,지하철,0,0
2022,기타교통수단내,0,10
2022,흥행장,0,1
2022,유원지,0,0
2022,학교,0,0
2022,금융기관,0,0
2022,의료기관,0,3
2022,종교기관,0,0
2022,산야,0,6
2022,해상,0,277
2022,부대,0,0
2022,구금장소,0,0
2022,공지,0,0
2022,주차장,0,0
2022,공중화장실,0,0
2022,피씨방,0,0
2022,기타,0,194
2022,아파트_연립다세대,0,3
2022,단독주택,0,7
2022,고속도로,0,1
2022,노상,0,30
2022,백화점,0,0
2022,슈퍼마켓,0,0
2022,편의점,0,1
2022,대형할인매장,0,0
2022,상점,0,1
2022,시장_노점,0,0
2022,숙박업소_목욕탕,0,3
2022,유흥접객업소,0,3
2022,사무실,0,76
2022,공장,0,0
2022,공사장_광산,0,0
2022,창고,0,0
2022,역_대합실,0,1
2022,지하철,0,1
2022,기타교통수단내,0,1
2022,흥행장,0,0
2022,유원지,0,0
2022,학교,0,1
2022,금융기관,0,3
2022,의료기관,0,0
2022,종교기관,0,3
2022,산야,0,0
2022,해상,0,0
2022,부대,0,0
2022,구금장소,0,0
2022,공지,0,0
2022,주차장,0,0
2022,공중화장실,0,0
2022,피씨방,0,0
2022,기타,0,84
2022,아파트_연립다세대,0,79
2022,단독주택,0,76
2022,고속도로,0,0
2022,노상,0,999
2022,백화점,0,0
2022,슈퍼마켓,0,2
2022,편의점,0,1
2022,대형할인매장,0,1
2022,상점,0,7
2022,시장_노점,0,19
2022,숙박업소_목욕탕,0,3
2022,유흥접객업소,0,71
2022,사무실,0,527
2022,공장,0,0
2022,공사장_광산,0,0
2022,창고,0,1
2022,역_대합실,0,12
2022,지하철,0,2
2022,기타교통수단내,0,2
2022,흥행장,0,6
2022,유원지,0,20
2022,학교,0,27
2022,금융기관,0,1
2022,의료기관,0,1
2022,종교기관,0,17
2022,산야,0,1
2022,해상,0,0
2022,부대,0,0
2022,구금장소,0,0
2022,공지,0,0
2022,주차장,0,10
2022,공중화장실,0,1
2022,피씨방,0,0
2022,기타,0,1083
2022,아파트_연립다세대,0,317
2022,단독주택,0,411
2022,고속도로,0,0
2022,노상,0,212
2022,백화점,0,0
2022,슈퍼마켓,0,0
2022,편의점,0,0
2022,대형할인매장,0,0
2022,상점,0,21
2022,시장_노점,0,3
2022,숙박업소_목욕탕,0,22
2022,유흥접객업소,0,0
2022,사무실,0,352
2022,공장,0,2
2022,공사장_광산,0,0
2022,창고,0,0
2022,역_대합실,0,5
2022,지하철,0,0
2022,기타교통수단내,0,2
2022,흥행장,0,1
2022,유원지,0,6
2022,학교,0,15
2022,금융기관,0,0
2022,의료기관,0,7
2022,종교기관,0,0
2022,산야,0,0
2022,해상,0,0
2022,부대,0,405
2022,구금장소,0,0
2022,공지,0,1
2022,주차장,0,0
2022,공중화장실,0,0
2022,피씨방,0,0
2022,기타,0,2856
2022,아파트_연립다세대,0,25525
2022,단독주택,0,16484
2022,고속도로,0,1195
2022,노상,0,48616
2022,백화점,0,96
2022,슈퍼마켓,0,569
2022,편의점,0,2150
2022,대형할인매장,0,82
2022,상점,0,2849
2022,시장_노점,0,1400
2022,숙박업소_목욕탕,0,2742
2022,유흥접객업소,0,13059
2022,사무실,0,19087
2022,공장,0,1542
2022,공사장_광산,0,1178
2022,창고,0,2130
2022,역_대합실,0,4599
2022,지하철,0,217
2022,기타교통수단내,0,2972
2022,흥행장,0,344
2022,유원지,0,896
2022,학교,0,2171
2022,금융기관,0,225
2022,의료기관,0,2112
2022,종교기관,0,413
2022,산야,0,2515
2022,해상,0,20344
2022,부대,0,325
2022,구금장소,0,32
2022,공지,0,72
2022,주차장,0,2115
2022,공중화장실,0,196
2022,피씨방,0,987
2022,기타,0,88725
